sample_id,data_json,metadata_json,mxl_file,pdf_file,title,creator,source_format,key_signatures,time_signatures,tempo,resolution,parts_count,track_cnt
QmdaZeEzziPNRQZ6t2mF3eWwQnBHgAPVbmqn9cwrg86ow7,data/3/9/QmdaZeEzziPNRQZ6t2mF3eWwQnBHgAPVbmqn9cwrg86ow7.json,,mxl/3/9/QmdaZeEzziPNRQZ6t2mF3eWwQnBHgAPVbmqn9cwrg86ow7.mxl,pdf/3/9/QmdaZeEzziPNRQZ6t2mF3eWwQnBHgAPVbmqn9cwrg86ow7.pdf,Bobby Caseys Jig,,musescore,D major; D major; None None; None None,6/8; 6/8,120.0 BPM,480,0,1
QmeyuAfWe2RpdE3zhcLNk4VoMzM5Yd1Sp8ppPoTHMLN7fu,data/4/54/QmeyuAfWe2RpdE3zhcLNk4VoMzM5Yd1Sp8ppPoTHMLN7fu.json,,mxl/4/54/QmeyuAfWe2RpdE3zhcLNk4VoMzM5Yd1Sp8ppPoTHMLN7fu.mxl,pdf/4/54/QmeyuAfWe2RpdE3zhcLNk4VoMzM5Yd1Sp8ppPoTHMLN7fu.pdf,Loughran's #1* (r),,musescore,G major,4/4; 4/4,120.0 BPM; 180.0 BPM,480,0,1
QmNP5ex6zcLZos3vgn117WdY9TmPN2Xmr3mLF5a3avbKu5,data/6/37/QmNP5ex6zcLZos3vgn117WdY9TmPN2Xmr3mLF5a3avbKu5.json,,mxl/6/37/QmNP5ex6zcLZos3vgn117WdY9TmPN2Xmr3mLF5a3avbKu5.mxl,pdf/6/37/QmNP5ex6zcLZos3vgn117WdY9TmPN2Xmr3mLF5a3avbKu5.pdf,Louisville -- Clog,FRANK LIVINGSTONE,musescore,G major; G major,2/2; 2/2,120.0 BPM,480,0,1
QmevjKmf5A1nYvnmQNVhAeEYXKfiAYyAr5FhyoJJWCkCc5,data/4/48/QmevjKmf5A1nYvnmQNVhAeEYXKfiAYyAr5FhyoJJWCkCc5.json,,mxl/4/48/QmevjKmf5A1nYvnmQNVhAeEYXKfiAYyAr5FhyoJJWCkCc5.mxl,pdf/4/48/QmevjKmf5A1nYvnmQNVhAeEYXKfiAYyAr5FhyoJJWCkCc5.pdf,King Edward; SM,Edwin Augustus Sydenham; 1883,musescore,Bb major,4/4,112.9998 BPM,480,0,2
QmdsyyLjE7ggfrkeYPheXCVyRQDJwQZpfS75R1QU59SUVW,data/3/42/QmdsyyLjE7ggfrkeYPheXCVyRQDJwQZpfS75R1QU59SUVW.json,,mxl/3/42/QmdsyyLjE7ggfrkeYPheXCVyRQDJwQZpfS75R1QU59SUVW.mxl,pdf/3/42/QmdsyyLjE7ggfrkeYPheXCVyRQDJwQZpfS75R1QU59SUVW.pdf,Venetian Ambassador,,musescore,Bb major; Bb major,6/8; 6/8,120.0 BPM,480,0,1
Qmf7bbDmB8vr5qDi2fHgvr7haBsddWseuDJ535zjQjv4Pm,data/5/6/Qmf7bbDmB8vr5qDi2fHgvr7haBsddWseuDJ535zjQjv4Pm.json,,mxl/5/6/Qmf7bbDmB8vr5qDi2fHgvr7haBsddWseuDJ535zjQjv4Pm.mxl,pdf/5/6/Qmf7bbDmB8vr5qDi2fHgvr7haBsddWseuDJ535zjQjv4Pm.pdf,Tormaid a bh'air a Ghille,,musescore,D major,4/4,120.0 BPM,480,0,1
QmVbwL9zsSy3bbcJkwnTQ95MgM3gp439pdzC7fJX9Hgqje,data/13/11/QmVbwL9zsSy3bbcJkwnTQ95MgM3gp439pdzC7fJX9Hgqje.json,,mxl/13/11/QmVbwL9zsSy3bbcJkwnTQ95MgM3gp439pdzC7fJX9Hgqje.mxl,pdf/13/11/QmVbwL9zsSy3bbcJkwnTQ95MgM3gp439pdzC7fJX9Hgqje.pdf,Gem of Ireland,,musescore,D major; D major; D major,2/2; 2/2; 2/2,120.0 BPM,480,0,1
QmUxF1nVf6pCzt8VwkgEieiHnGXXpWdvCyCB4aBqTDUR4D,data/12/52/QmUxF1nVf6pCzt8VwkgEieiHnGXXpWdvCyCB4aBqTDUR4D.json,,mxl/12/52/QmUxF1nVf6pCzt8VwkgEieiHnGXXpWdvCyCB4aBqTDUR4D.mxl,pdf/12/52/QmUxF1nVf6pCzt8VwkgEieiHnGXXpWdvCyCB4aBqTDUR4D.pdf,A A Cameron's Strathspey,,musescore,None None; None None; None None,4/4; 4/4; 4/4,120.0 BPM,480,0,1
QmTt2uFn5ubSNKKy7Ksd6npujNL1Y167cCw3QzkzigfBHZ,data/11/44/QmTt2uFn5ubSNKKy7Ksd6npujNL1Y167cCw3QzkzigfBHZ.json,,mxl/11/44/QmTt2uFn5ubSNKKy7Ksd6npujNL1Y167cCw3QzkzigfBHZ.mxl,pdf/11/44/QmTt2uFn5ubSNKKy7Ksd6npujNL1Y167cCw3QzkzigfBHZ.pdf,The WEARY PUN' O' TOW.,,musescore,G major; G major,3/4; 3/4,120.0 BPM; 120.0 BPM,480,0,1
QmT9ZuyAhMhGHdWuwnWGKh4D4HJgXoyNXNzHnzzRoSWkWL,data/11/8/QmT9ZuyAhMhGHdWuwnWGKh4D4HJgXoyNXNzHnzzRoSWkWL.json,,mxl/11/8/QmT9ZuyAhMhGHdWuwnWGKh4D4HJgXoyNXNzHnzzRoSWkWL.mxl,pdf/11/8/QmT9ZuyAhMhGHdWuwnWGKh4D4HJgXoyNXNzHnzzRoSWkWL.pdf,The rebound,Daniel Antat,musescore,,4/4,160.0002 BPM,480,0,1
Qmd2cQT9MxEWPPMtwpw4QWE9KhbbAcco8tkJRUs8WPhpWY,data/3/1/Qmd2cQT9MxEWPPMtwpw4QWE9KhbbAcco8tkJRUs8WPhpWY.json,,mxl/3/1/Qmd2cQT9MxEWPPMtwpw4QWE9KhbbAcco8tkJRUs8WPhpWY.mxl,pdf/3/1/Qmd2cQT9MxEWPPMtwpw4QWE9KhbbAcco8tkJRUs8WPhpWY.pdf,Good Bye; Gramin,J. Scott Skinner,musescore,D major,4/4,120.0 BPM,480,0,1
QmSSER3MgjdnZydYTQoj8GakQ2xMGzP4uFzSrr8EqnUydW,data/10/43/QmSSER3MgjdnZydYTQoj8GakQ2xMGzP4uFzSrr8EqnUydW.json,,mxl/10/43/QmSSER3MgjdnZydYTQoj8GakQ2xMGzP4uFzSrr8EqnUydW.mxl,pdf/10/43/QmSSER3MgjdnZydYTQoj8GakQ2xMGzP4uFzSrr8EqnUydW.pdf,A demy mort,Jean de Castro,musescore,F major,2/2,112.0002 BPM; 112.0002 BPM; 112.0002 BPM,480,0,3
QmcjcMboHCgumLYSm931st537sZ1rX9FZhVNRqkQdujLug,data/2/26/QmcjcMboHCgumLYSm931st537sZ1rX9FZhVNRqkQdujLug.json,,mxl/2/26/QmcjcMboHCgumLYSm931st537sZ1rX9FZhVNRqkQdujLug.mxl,pdf/2/26/QmcjcMboHCgumLYSm931st537sZ1rX9FZhVNRqkQdujLug.pdf,Roving Sailor,,musescore,G major; G major,2/4; 2/4,90.0 BPM; 90.0 BPM,480,0,1
QmUcPVjwNvjANcg9K3YgK1T8YK7uqfjeph417VsiYChzYb,data/12/13/QmUcPVjwNvjANcg9K3YgK1T8YK7uqfjeph417VsiYChzYb.json,,mxl/12/13/QmUcPVjwNvjANcg9K3YgK1T8YK7uqfjeph417VsiYChzYb.mxl,pdf/12/13/QmUcPVjwNvjANcg9K3YgK1T8YK7uqfjeph417VsiYChzYb.pdf,,,musescore,D major,4/4,100.0002 BPM; 100.0002 BPM,480,0,2
QmRHqKz8X5ScvExo9SvaCqn95VmhuLAcTfbPPFhuDGgsJ2,data/9/24/QmRHqKz8X5ScvExo9SvaCqn95VmhuLAcTfbPPFhuDGgsJ2.json,,mxl/9/24/QmRHqKz8X5ScvExo9SvaCqn95VmhuLAcTfbPPFhuDGgsJ2.mxl,pdf/9/24/QmRHqKz8X5ScvExo9SvaCqn95VmhuLAcTfbPPFhuDGgsJ2.pdf,Title,Composer,musescore,None None; None None,4/4; 4/4,120.0 BPM,480,0,1
QmZHVtqdrqCvvhzHpgbDd1EEszeriGALq8JjxmezLzQb1E,data/17/24/QmZHVtqdrqCvvhzHpgbDd1EEszeriGALq8JjxmezLzQb1E.json,,mxl/17/24/QmZHVtqdrqCvvhzHpgbDd1EEszeriGALq8JjxmezLzQb1E.mxl,pdf/17/24/QmZHVtqdrqCvvhzHpgbDd1EEszeriGALq8JjxmezLzQb1E.pdf,,,musescore,,3/2,120.0 BPM,480,0,3
QmfUMzbzYneuRJ8sVZwdxBCXFR6XpVDw4HLBqDNauwxso3,data/5/47/QmfUMzbzYneuRJ8sVZwdxBCXFR6XpVDw4HLBqDNauwxso3.json,,mxl/5/47/QmfUMzbzYneuRJ8sVZwdxBCXFR6XpVDw4HLBqDNauwxso3.mxl,pdf/5/47/QmfUMzbzYneuRJ8sVZwdxBCXFR6XpVDw4HLBqDNauwxso3.pdf,Bugle Quickstep [1]; The,,musescore,D major; D major,6/8; 6/8,120.0 BPM,480,0,1
QmWZmicQTXreSBcKNXM6nji92bQVvbXMbMMSHuY2HNzrdC,data/14/57/QmWZmicQTXreSBcKNXM6nji92bQVvbXMbMMSHuY2HNzrdC.json,,mxl/14/57/QmWZmicQTXreSBcKNXM6nji92bQVvbXMbMMSHuY2HNzrdC.mxl,pdf/14/57/QmWZmicQTXreSBcKNXM6nji92bQVvbXMbMMSHuY2HNzrdC.pdf,Night Before Larry Was Stretched; The,,musescore,G minor; G minor,9/8; 9/8,120.0 BPM,480,0,1
QmdsgTmtab9JxzqGyxWgy1qRoahapT61MuceX1JnXfG2WP,data/3/42/QmdsgTmtab9JxzqGyxWgy1qRoahapT61MuceX1JnXfG2WP.json,,mxl/3/42/QmdsgTmtab9JxzqGyxWgy1qRoahapT61MuceX1JnXfG2WP.mxl,pdf/3/42/QmdsgTmtab9JxzqGyxWgy1qRoahapT61MuceX1JnXfG2WP.pdf,Mentre da te mi parto,Huomo Buono Morsolino,musescore,,4/4; 2/4; 4/4; 4/4; 4/4,120.0 BPM; 120.0 BPM; 120.0 BPM; 120.0 BPM; 120.0 BPM; 120.0 BPM,480,0,3
QmdNDDYAnLaQCjokT9ejA5WK4RVhBe9rhYbqo4GypeLTGB,data/3/34/QmdNDDYAnLaQCjokT9ejA5WK4RVhBe9rhYbqo4GypeLTGB.json,,mxl/3/34/QmdNDDYAnLaQCjokT9ejA5WK4RVhBe9rhYbqo4GypeLTGB.mxl,pdf/3/34/QmdNDDYAnLaQCjokT9ejA5WK4RVhBe9rhYbqo4GypeLTGB.pdf,Op.2530,Yohei Kato * 加藤 洋平,musescore,,3/8,40.00002 BPM,480,0,1
QmcYikMVcoB8BPSkzhnqia8Zkn63M3VLRGW6YYMMUCZukJ,data/2/55/QmcYikMVcoB8BPSkzhnqia8Zkn63M3VLRGW6YYMMUCZukJ.json,,mxl/2/55/QmcYikMVcoB8BPSkzhnqia8Zkn63M3VLRGW6YYMMUCZukJ.mxl,pdf/2/55/QmcYikMVcoB8BPSkzhnqia8Zkn63M3VLRGW6YYMMUCZukJ.pdf,Blowzabella,,musescore,G major,4/4; 2/2,120.0 BPM,480,0,1
Qmdhtbe5iMAABbnXBuwBWFSu8yQAVEdPoUvhVnpbjcwhcW,data/3/23/Qmdhtbe5iMAABbnXBuwBWFSu8yQAVEdPoUvhVnpbjcwhcW.json,,mxl/3/23/Qmdhtbe5iMAABbnXBuwBWFSu8yQAVEdPoUvhVnpbjcwhcW.mxl,pdf/3/23/Qmdhtbe5iMAABbnXBuwBWFSu8yQAVEdPoUvhVnpbjcwhcW.pdf,,,musescore,None None,4/4; 3/4; 1/4; 4/4; 3/4; 1/4; 4/4; 3/4,120.0 BPM; 100.0002 BPM,480,0,1
QmNvN24e1NzBbmY5gJH7Y6pWqDeANCLDUqDAWSxZN8vv8i,data/6/48/QmNvN24e1NzBbmY5gJH7Y6pWqDeANCLDUqDAWSxZN8vv8i.json,,mxl/6/48/QmNvN24e1NzBbmY5gJH7Y6pWqDeANCLDUqDAWSxZN8vv8i.mxl,pdf/6/48/QmNvN24e1NzBbmY5gJH7Y6pWqDeANCLDUqDAWSxZN8vv8i.pdf,Cooley's Reel,,musescore,None None; None None,4/4; 4/4,120.0 BPM,480,0,1
QmeSxfYydTLqVKnBGkJbyQ8DPwUzw4feog2iGaNdNjchgA,data/4/43/QmeSxfYydTLqVKnBGkJbyQ8DPwUzw4feog2iGaNdNjchgA.json,,mxl/4/43/QmeSxfYydTLqVKnBGkJbyQ8DPwUzw4feog2iGaNdNjchgA.mxl,pdf/4/43/QmeSxfYydTLqVKnBGkJbyQ8DPwUzw4feog2iGaNdNjchgA.pdf,,,musescore,None None,4/4,124.00019999999999 BPM; 141.0 BPM; 150.0 BPM,480,0,1
Qmd9Bkod1SdsPammiGa9VHxN66hf9haGveXsT3nonStrBr,data/3/8/Qmd9Bkod1SdsPammiGa9VHxN66hf9haGveXsT3nonStrBr.json,,mxl/3/8/Qmd9Bkod1SdsPammiGa9VHxN66hf9haGveXsT3nonStrBr.mxl,pdf/3/8/Qmd9Bkod1SdsPammiGa9VHxN66hf9haGveXsT3nonStrBr.pdf,Asten; LM,Anonymous; 1872,musescore,A major,3/4,91.00019999999999 BPM,480,0,2
QmZ9nSWxtNursxiyQ36QknkFw5FGbF2RMpkaL2ohV2LgFA,data/17/8/QmZ9nSWxtNursxiyQ36QknkFw5FGbF2RMpkaL2ohV2LgFA.json,,mxl/17/8/QmZ9nSWxtNursxiyQ36QknkFw5FGbF2RMpkaL2ohV2LgFA.mxl,pdf/17/8/QmZ9nSWxtNursxiyQ36QknkFw5FGbF2RMpkaL2ohV2LgFA.pdf,Daphne Quadrill;La. JGi.085,,musescore,G major; G major,6/8; 6/8,180.0 BPM; 180.0 BPM,480,0,1
Qmd5QrfNVHWjeVgBWzrtjdHgD7PmrFzLAmhBqtnKZSiLxU,data/3/4/Qmd5QrfNVHWjeVgBWzrtjdHgD7PmrFzLAmhBqtnKZSiLxU.json,,mxl/3/4/Qmd5QrfNVHWjeVgBWzrtjdHgD7PmrFzLAmhBqtnKZSiLxU.mxl,pdf/3/4/Qmd5QrfNVHWjeVgBWzrtjdHgD7PmrFzLAmhBqtnKZSiLxU.pdf,Prince Henry's Jig. THO2.197,,musescore,Bb major; Bb major,6/8; 6/8,180.0 BPM; 180.0 BPM,480,0,1
QmR7hx55pcUjJNSBa3H8tE6mARYXENCbVNgNFPNXD2HiU8,data/9/6/QmR7hx55pcUjJNSBa3H8tE6mARYXENCbVNgNFPNXD2HiU8.json,,mxl/9/6/QmR7hx55pcUjJNSBa3H8tE6mARYXENCbVNgNFPNXD2HiU8.mxl,pdf/9/6/QmR7hx55pcUjJNSBa3H8tE6mARYXENCbVNgNFPNXD2HiU8.pdf,the Marquis of Huntly's Strathspey,William Marshall,musescore,None None; None None,4/4; 4/4,120.0 BPM,480,0,1
QmUtdG5m3wPC8zX4rUU38Fj2nQP44oSsWMb6zgbUaWC2YW,data/12/44/QmUtdG5m3wPC8zX4rUU38Fj2nQP44oSsWMb6zgbUaWC2YW.json,,mxl/12/44/QmUtdG5m3wPC8zX4rUU38Fj2nQP44oSsWMb6zgbUaWC2YW.mxl,pdf/12/44/QmUtdG5m3wPC8zX4rUU38Fj2nQP44oSsWMb6zgbUaWC2YW.pdf,St James's Park,,musescore,Bb major; Bb major,2/4; 2/4; 4/4; 4/4,120.0 BPM,480,0,1
Qmc9dE1NXokv3j7D5Xu9jdWoiFwcSqNpMigDw3DKESojJU,data/2/8/Qmc9dE1NXokv3j7D5Xu9jdWoiFwcSqNpMigDw3DKESojJU.json,,mxl/2/8/Qmc9dE1NXokv3j7D5Xu9jdWoiFwcSqNpMigDw3DKESojJU.mxl,pdf/2/8/Qmc9dE1NXokv3j7D5Xu9jdWoiFwcSqNpMigDw3DKESojJU.pdf,HORNPIPE,,musescore,G major; G major,4/4; 4/4,120.0 BPM,480,0,1
QmTbqm5w6eVSuayxoW9vwAjSd8BCkszaXvszGPYodoEgtk,data/11/11/QmTbqm5w6eVSuayxoW9vwAjSd8BCkszaXvszGPYodoEgtk.json,,mxl/11/11/QmTbqm5w6eVSuayxoW9vwAjSd8BCkszaXvszGPYodoEgtk.mxl,pdf/11/11/QmTbqm5w6eVSuayxoW9vwAjSd8BCkszaXvszGPYodoEgtk.pdf,Lakodalmi Tanc,,musescore,,6/8; 3/8; 6/8; 3/8; 2/4; 2/4,96.0 BPM; 96.0 BPM,480,0,1
Qmf7FTmFM7t1Jf3UFZ8LLtVmn9Gypn4m3w5Bjdf5dEyw2o,data/5/6/Qmf7FTmFM7t1Jf3UFZ8LLtVmn9Gypn4m3w5Bjdf5dEyw2o.json,,mxl/5/6/Qmf7FTmFM7t1Jf3UFZ8LLtVmn9Gypn4m3w5Bjdf5dEyw2o.mxl,pdf/5/6/Qmf7FTmFM7t1Jf3UFZ8LLtVmn9Gypn4m3w5Bjdf5dEyw2o.pdf,Strath Connan,,musescore,None None,6/8,120.0 BPM,480,0,1
QmcZABtmM1JP4if4JkXrbwASeeociv9gjtoNp22ZBaPxtV,data/2/57/QmcZABtmM1JP4if4JkXrbwASeeociv9gjtoNp22ZBaPxtV.json,,mxl/2/57/QmcZABtmM1JP4if4JkXrbwASeeociv9gjtoNp22ZBaPxtV.mxl,pdf/2/57/QmcZABtmM1JP4if4JkXrbwASeeociv9gjtoNp22ZBaPxtV.pdf,I'm Jolly Dick the Lamplighter. Roose.0491,,musescore,A major; A major,6/8; 6/8,150.0 BPM; 150.0 BPM,480,0,1
QmeLHNwovjqTvfK73jjP1xxSfrimJxXP33vJdJuy4Ujzam,data/4/30/QmeLHNwovjqTvfK73jjP1xxSfrimJxXP33vJdJuy4Ujzam.json,,mxl/4/30/QmeLHNwovjqTvfK73jjP1xxSfrimJxXP33vJdJuy4Ujzam.mxl,pdf/4/30/QmeLHNwovjqTvfK73jjP1xxSfrimJxXP33vJdJuy4Ujzam.pdf,Lasses likes nea Brandy,,musescore,None None; None None,4/4; 4/4,120.0 BPM,480,0,2
QmW4gycWsdYZHTEW1QiC2BKVEY8HrsvcZqtHHkL6z5zH8P,data/14/3/QmW4gycWsdYZHTEW1QiC2BKVEY8HrsvcZqtHHkL6z5zH8P.json,,mxl/14/3/QmW4gycWsdYZHTEW1QiC2BKVEY8HrsvcZqtHHkL6z5zH8P.mxl,pdf/14/3/QmW4gycWsdYZHTEW1QiC2BKVEY8HrsvcZqtHHkL6z5zH8P.pdf,Scotch Tune;A. JBa.24,,musescore,E major; E major,4/4; 4/4,160.0002 BPM; 160.0002 BPM,480,0,1
QmRs557rSaHzbFFBAovJvLB84Kvgf2TfLJNCDktoTBybfQ,data/9/42/QmRs557rSaHzbFFBAovJvLB84Kvgf2TfLJNCDktoTBybfQ.json,,mxl/9/42/QmRs557rSaHzbFFBAovJvLB84Kvgf2TfLJNCDktoTBybfQ.mxl,pdf/9/42/QmRs557rSaHzbFFBAovJvLB84Kvgf2TfLJNCDktoTBybfQ.pdf,Proposal [1]; The,,musescore,D minor,4/4,120.0 BPM,480,0,1
QmRGhnbDcbsvRvEG3AFakReeqP9rrxFwCu1fwyThvKqxLN,data/9/22/QmRGhnbDcbsvRvEG3AFakReeqP9rrxFwCu1fwyThvKqxLN.json,,mxl/9/22/QmRGhnbDcbsvRvEG3AFakReeqP9rrxFwCu1fwyThvKqxLN.mxl,pdf/9/22/QmRGhnbDcbsvRvEG3AFakReeqP9rrxFwCu1fwyThvKqxLN.pdf,,,musescore,None None,6/8; 5/8,100.0002 BPM,480,0,1
QmbSmHpReUnfmrqYrjbrsm2QkNMNTng2J1jMgcD98oFuK5,data/1/43/QmbSmHpReUnfmrqYrjbrsm2QkNMNTng2J1jMgcD98oFuK5.json,,mxl/1/43/QmbSmHpReUnfmrqYrjbrsm2QkNMNTng2J1jMgcD98oFuK5.mxl,pdf/1/43/QmbSmHpReUnfmrqYrjbrsm2QkNMNTng2J1jMgcD98oFuK5.pdf,Galway Hornpipe,,musescore,D major; D major,4/4; 4/4,115.9998 BPM; 115.9998 BPM,480,0,1
Qmd2dSWEidegyK6rGZuuTnyFqsd7rrT2agZfJPK7dD6Qwj,data/3/1/Qmd2dSWEidegyK6rGZuuTnyFqsd7rrT2agZfJPK7dD6Qwj.json,,mxl/3/1/Qmd2dSWEidegyK6rGZuuTnyFqsd7rrT2agZfJPK7dD6Qwj.mxl,pdf/3/1/Qmd2dSWEidegyK6rGZuuTnyFqsd7rrT2agZfJPK7dD6Qwj.pdf,Les Fleurs Du Printems,,musescore,A major; A major,6/8; 6/8,120.0 BPM,480,0,2
QmRWBdGnDZpf6GtYuipAC2ywuq48QYtAaTFSEqJx5Gpm2n,data/9/51/QmRWBdGnDZpf6GtYuipAC2ywuq48QYtAaTFSEqJx5Gpm2n.json,,mxl/9/51/QmRWBdGnDZpf6GtYuipAC2ywuq48QYtAaTFSEqJx5Gpm2n.mxl,pdf/9/51/QmRWBdGnDZpf6GtYuipAC2ywuq48QYtAaTFSEqJx5Gpm2n.pdf,THE BALL,,musescore,A major; A major,6/8; 6/8,120.0 BPM,480,0,1
QmTZCm7QgQ1dXdWm3LBk4YwAPJezCCabC1mxBtXHySFAjN,data/11/57/QmTZCm7QgQ1dXdWm3LBk4YwAPJezCCabC1mxBtXHySFAjN.json,,mxl/11/57/QmTZCm7QgQ1dXdWm3LBk4YwAPJezCCabC1mxBtXHySFAjN.mxl,pdf/11/57/QmTZCm7QgQ1dXdWm3LBk4YwAPJezCCabC1mxBtXHySFAjN.pdf,Lord Huntley's Cave,J.S.Skinner,musescore,D major; D major,2/2; 2/2,120.0 BPM,480,0,1
QmNsLqctgoEwqHXthFV39uELGxWtLAk22P9yY18ZPaC1HC,data/6/42/QmNsLqctgoEwqHXthFV39uELGxWtLAk22P9yY18ZPaC1HC.json,,mxl/6/42/QmNsLqctgoEwqHXthFV39uELGxWtLAk22P9yY18ZPaC1HC.mxl,pdf/6/42/QmNsLqctgoEwqHXthFV39uELGxWtLAk22P9yY18ZPaC1HC.pdf,Kollane ülikond lipsuga,,musescore,None None,4/4; 6/4; 4/4; 6/4; 4/4; 6/4; 4/4; 5/4; 4/4; 6/4; 4/4,124.99980000000001 BPM,480,0,4
QmWgjo8KTVm85VHW8snfTu4PbqQ7C8E1jCWj1pbhSCRjAe,data/14/21/QmWgjo8KTVm85VHW8snfTu4PbqQ7C8E1jCWj1pbhSCRjAe.json,,mxl/14/21/QmWgjo8KTVm85VHW8snfTu4PbqQ7C8E1jCWj1pbhSCRjAe.mxl,pdf/14/21/QmWgjo8KTVm85VHW8snfTu4PbqQ7C8E1jCWj1pbhSCRjAe.pdf,Rest (Maker); 86.886,Frederick Charles Maker; 1887,musescore,D major,4/4,120.0 BPM,480,0,2
Qmeghm9pHepmZLCPLwGKPnqxi3Ekz8YPo5j86CcVv6jWNP,data/4/21/Qmeghm9pHepmZLCPLwGKPnqxi3Ekz8YPo5j86CcVv6jWNP.json,,mxl/4/21/Qmeghm9pHepmZLCPLwGKPnqxi3Ekz8YPo5j86CcVv6jWNP.mxl,pdf/4/21/Qmeghm9pHepmZLCPLwGKPnqxi3Ekz8YPo5j86CcVv6jWNP.pdf,,,musescore,None None,4/4,48.0 BPM,480,0,3
QmWuwy12KxGmgaLKors8GA3UXjB6j4c5AWRmeMtr8WxZvi,data/14/46/QmWuwy12KxGmgaLKors8GA3UXjB6j4c5AWRmeMtr8WxZvi.json,,mxl/14/46/QmWuwy12KxGmgaLKors8GA3UXjB6j4c5AWRmeMtr8WxZvi.mxl,pdf/14/46/QmWuwy12KxGmgaLKors8GA3UXjB6j4c5AWRmeMtr8WxZvi.pdf,Trusting Jesus,William Howard Doane,musescore,D major,3/2,120.0 BPM,480,0,2
QmahbYDfr8nL6pDgKrKe6KhXRYwdQCgkKtspPEHQb7feEW,data/0/23/QmahbYDfr8nL6pDgKrKe6KhXRYwdQCgkKtspPEHQb7feEW.json,,mxl/0/23/QmahbYDfr8nL6pDgKrKe6KhXRYwdQCgkKtspPEHQb7feEW.mxl,pdf/0/23/QmahbYDfr8nL6pDgKrKe6KhXRYwdQCgkKtspPEHQb7feEW.pdf,Coleraine,,musescore,,6/8,120.0 BPM,480,0,1
QmS6t5Z64XmBdsBwx9m9GQvYQPnZrpXwXqYp8hYUtzNv1L,data/10/5/QmS6t5Z64XmBdsBwx9m9GQvYQPnZrpXwXqYp8hYUtzNv1L.json,,mxl/10/5/QmS6t5Z64XmBdsBwx9m9GQvYQPnZrpXwXqYp8hYUtzNv1L.mxl,pdf/10/5/QmS6t5Z64XmBdsBwx9m9GQvYQPnZrpXwXqYp8hYUtzNv1L.pdf,Pill; The,,musescore,G major; G major,6/8; 6/8,120.0 BPM,480,0,1
QmYMjE5PiLeR1Nh4V967N3TUJALfZWSqXRoVhYaHhjmmnF,data/16/32/QmYMjE5PiLeR1Nh4V967N3TUJALfZWSqXRoVhYaHhjmmnF.json,,mxl/16/32/QmYMjE5PiLeR1Nh4V967N3TUJALfZWSqXRoVhYaHhjmmnF.mxl,pdf/16/32/QmYMjE5PiLeR1Nh4V967N3TUJALfZWSqXRoVhYaHhjmmnF.pdf,Moll Shurkie's -- Jig,,musescore,None None; None None,2/4; 2/4,120.0 BPM,480,0,1
QmSrNt8HvpBX6tkpR7xmVQrEwEutzJ2Vo84jqoNsXYAsWN,data/10/40/QmSrNt8HvpBX6tkpR7xmVQrEwEutzJ2Vo84jqoNsXYAsWN.json,,mxl/10/40/QmSrNt8HvpBX6tkpR7xmVQrEwEutzJ2Vo84jqoNsXYAsWN.mxl,pdf/10/40/QmSrNt8HvpBX6tkpR7xmVQrEwEutzJ2Vo84jqoNsXYAsWN.pdf,Manchester Hornpipe,,musescore,None None,3/2,199.9998 BPM,480,0,1
QmZM8xH3phUQukBRAjj9HAYjezS1Tu9MoZ9dsNxKNrfshb,data/17/32/QmZM8xH3phUQukBRAjj9HAYjezS1Tu9MoZ9dsNxKNrfshb.json,,mxl/17/32/QmZM8xH3phUQukBRAjj9HAYjezS1Tu9MoZ9dsNxKNrfshb.mxl,pdf/17/32/QmZM8xH3phUQukBRAjj9HAYjezS1Tu9MoZ9dsNxKNrfshb.pdf,Ye Banks and Braes of Bonnie Doon,Tune: Trad Scotland Words: Robert Burns,musescore,G major; G major,3/4; 3/4,120.0 BPM,480,0,1
QmPVp4u5but5PYivK46YwrXDqvhZojZswtG8RtZpgpAbmh,data/7/49/QmPVp4u5but5PYivK46YwrXDqvhZojZswtG8RtZpgpAbmh.json,,mxl/7/49/QmPVp4u5but5PYivK46YwrXDqvhZojZswtG8RtZpgpAbmh.mxl,pdf/7/49/QmPVp4u5but5PYivK46YwrXDqvhZojZswtG8RtZpgpAbmh.pdf,Caithness Rant; The,,musescore,C minor; C minor,2/2; 2/2,120.0 BPM,480,0,1
QmazKVMvd2CcSZ7nvpys3EzAoFVgLmeyNweuswTNuYPh4A,data/0/56/QmazKVMvd2CcSZ7nvpys3EzAoFVgLmeyNweuswTNuYPh4A.json,,mxl/0/56/QmazKVMvd2CcSZ7nvpys3EzAoFVgLmeyNweuswTNuYPh4A.mxl,pdf/0/56/QmazKVMvd2CcSZ7nvpys3EzAoFVgLmeyNweuswTNuYPh4A.pdf,Four-Hand Reel [1]; The,,musescore,G major,4/4,120.0 BPM,480,0,1
QmX577bRgNKrBATjfh2XJQJcwaYe9iovP773BSpBajcrPp,data/15/4/QmX577bRgNKrBATjfh2XJQJcwaYe9iovP773BSpBajcrPp.json,,mxl/15/4/QmX577bRgNKrBATjfh2XJQJcwaYe9iovP773BSpBajcrPp.mxl,pdf/15/4/QmX577bRgNKrBATjfh2XJQJcwaYe9iovP773BSpBajcrPp.pdf,Guds Menighed; Syng; 11.5.12.9,Erik Hoff; circa 1860,musescore,Bb major,4/4,120.0 BPM,480,0,2
